#OTU_ID,Kingdom,Phylum,Class,Order,Family,Genus,Species,1-100-0.22
4c3685c132f5b6790e4eabef3274a2f7,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Micrococcus,Micrococcus bacterium,406
4c3a216a819db6dfb1574c67016794ef,Bacteria,Proteobacteria,Gammaproteobacteria,SAR86 clade,Ambiguous_taxa,Ambiguous_taxa,Ambiguous_taxa,75
4ca6e520e43bdf1e67f4628ba74e83f7,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11 clade,Clade I,Clade I bacterium,Clade I bacterium,58
4d5a8b7f3260c6d96f98d84fdd897bf2,Bacteria,Nitrospinae,Nitrospinia,Nitrospinales,Nitrospinaceae,LS-NOB,Ambiguous_taxa,130
4d81f79e0d530627fac43be2f3f4c734,Bacteria,Marinimicrobia (SAR406 clade),uncultured marine bacterium,uncultured marine bacterium,uncultured marine bacterium,uncultured marine bacterium,uncultured marine bacterium,108
4d882c087a2a3d5f3af74c66a1f74dbf,Bacteria,Proteobacteria,Alphaproteobacteria,Sneathiellales,Sneathiellaceae,AT-s3-44,AT-s3-44 bacterium,25
4dcd89d3040d9647ab4a695f444f6586,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11 clade,Clade I,Clade I bacterium,Clade I bacterium,90
4de9191af09901ecb0c7e3b7a3d2c210,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11 clade,SAR11 clade bacterium,SAR11 clade bacterium,SAR11 clade bacterium,253
4e446a437f4b70fae13651fd0593ca2e,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,AEGEAN-169 marine group,uncultured marine bacterium,uncultured marine bacterium,122
4e5295fe1842fe2f85c3e35c28b6e787,Bacteria,Cyanobacteria,Oxyphotobacteria,Synechococcales,Cyanobiaceae,Cyanobiaceae bacterium,Cyanobiaceae bacterium,105
4e632e885568fe335e3da4ddab6b1f3d,Bacteria,Margulisbacteria,Margulisbacteria bacterium,Margulisbacteria bacterium,Margulisbacteria bacterium,Margulisbacteria bacterium,Margulisbacteria bacterium,129
4f0bb926bda0464f8975bc321d81a94c,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,AEGEAN-169 marine group,uncultured bacterium,uncultured bacterium,348
4f2f30b530ae3f2b2f7e7b78d7b86a88,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,S25-593,Ambiguous_taxa,Ambiguous_taxa,76
4f2f9b22f65c83e6e7586fd5569d0e94,Bacteria,Proteobacteria,Deltaproteobacteria,SAR324 clade(Marine group B),uncultured SAR324 cluster bacterium,uncultured SAR324 cluster bacterium,uncultured SAR324 cluster bacterium,136
4f3c4959add506b64dbde62077dc68f5,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Magnetospiraceae,uncultured,uncultured bacterium,57
4f8257e5a38397d186bc493c97412d42,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11 clade,Clade I,Clade I bacterium,Clade I bacterium,1170
4fa1a80f6d4b1a95af5739006fde6782,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11 clade,SAR11 clade bacterium,SAR11 clade bacterium,SAR11 clade bacterium,284
4fd8d7e3b7063c989d0ca49d2c9144bc,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11 clade,SAR11 clade bacterium,SAR11 clade bacterium,SAR11 clade bacterium,603
4fda436f9b92514b943c4c971e6844e8,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,uncultured bacterium,uncultured bacterium,15
50530f5fd9e28e25ad8151180241e750,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingobium,Sphingobium bacterium,73
50f30edf5c218accf5570f34b213ef8c,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,uncultured,marine metagenome,188
51617017322e10ee8b86116e2483fb49,Bacteria,Actinobacteria,Acidimicrobiia,Actinomarinales,Actinomarinaceae,Candidatus Actinomarina,Candidatus Actinomarina bacterium,67362
51c2a7b6bf2d9cc9f88fe749dcff7543,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,uncultured,uncultured bacterium,427
525cb7e6c062f8e7f3d7429976a653ac,Bacteria,Proteobacteria,Gammaproteobacteria,SAR86 clade,Ambiguous_taxa,Ambiguous_taxa,Ambiguous_taxa,63
52941d0608e7deac737a1153fc1a5698,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodobacteraceae bacterium,Rhodobacteraceae bacterium,1052
52b34624c85b5e4d385798288484b7e1,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11 clade,Clade II,Clade II bacterium,Clade II bacterium,384
52d97df581b6fda1aa8bba96d437ff36,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Ascidiaceihabitans,Ambiguous_taxa,136
52eeb363ebf6944935cb5c2475bcc259,Bacteria,Proteobacteria,Gammaproteobacteria,SAR86 clade,Ambiguous_taxa,Ambiguous_taxa,Ambiguous_taxa,373
530faa4cb2f08aa622cdb54dfa1db1ee,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11 clade,Clade I,Clade I bacterium,Clade I bacterium,220
538c37851a7c4a760abeba3125240f59,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Altererythrobacter,Altererythrobacter bacterium,58
53b5e72c1f75d323de76ae2bfdb00f14,Bacteria,Cyanobacteria,Oxyphotobacteria,Synechococcales,Cyanobiaceae,Prochlorococcus MIT9313,Prochlorococcus MIT9313 bacterium,92
53f29f4305e4d8092f290046bc41a7f6,Bacteria,Marinimicrobia (SAR406 clade),uncultured marine bacterium,uncultured marine bacterium,uncultured marine bacterium,uncultured marine bacterium,uncultured marine bacterium,234
54077ae00229a4b3f125a61cdd227d2d,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,NS4 marine group,NS4 marine group bacterium,127
540a27709eb25e4332ee921a159df71b,Bacteria,Chloroflexi,Dehalococcoidia,SAR202 clade,SAR202 clade bacterium,SAR202 clade bacterium,SAR202 clade bacterium,85
542333412c001b47cb793a3970c0765c,Bacteria,Planctomycetes,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,FS140-16B-02 marine group,FS140-16B-02 marine group bacterium,72
54f8dcdbf87c628d051f078379834253,Bacteria,Proteobacteria,Alphaproteobacteria,Thalassobaculales,Nisaeaceae,OM75 clade,OM75 clade bacterium,147
550015338c3517b24bdc28bb6f9b68c5,Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides,Nocardioides bacterium,77
5504e37ce56ba403ce67ef39c5ee5aef,Bacteria,Proteobacteria,Alphaproteobacteria,uncultured,uncultured marine bacterium,uncultured marine bacterium,uncultured marine bacterium,518
558b6a60fa2dc509708e8cb46285a219,Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria bacterium,Gammaproteobacteria bacterium,Gammaproteobacteria bacterium,Gammaproteobacteria bacterium,43
55ac7409e506a1ca99b52738ce35807a,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11 clade,Clade I,Clade I bacterium,Clade I bacterium,406
5623a932ace577bbcad9b0f70414ad2a,Bacteria,Marinimicrobia (SAR406 clade),uncultured marine bacterium,uncultured marine bacterium,uncultured marine bacterium,uncultured marine bacterium,uncultured marine bacterium,308
566d577db4780d2ead2d49ec649558d8,Bacteria,Proteobacteria,Gammaproteobacteria,KI89A clade,uncultured bacterium,uncultured bacterium,uncultured bacterium,143
56da3c4f4628443cbc11e88971022444,Bacteria,Marinimicrobia (SAR406 clade),uncultured bacterium,uncultured bacterium,uncultured bacterium,uncultured bacterium,uncultured bacterium,43
57145a774bc418f0d260b9f2ef1a2b9e,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11 clade,SAR11 clade bacterium,SAR11 clade bacterium,SAR11 clade bacterium,152
5764faa123be249316e5af153522932e,Bacteria,Proteobacteria,Gammaproteobacteria,Steroidobacterales,Woeseiaceae,Woeseia,Woeseia bacterium,69
57ae317d39ad161617de0873c0ae1db1,Bacteria,Marinimicrobia (SAR406 clade),Marinimicrobia (SAR406 clade) bacterium,Marinimicrobia (SAR406 clade) bacterium,Marinimicrobia (SAR406 clade) bacterium,Marinimicrobia (SAR406 clade) bacterium,Marinimicrobia (SAR406 clade) bacterium,634
57afb93819f58a6676435c9232fc79b3,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11 clade,SAR11 clade bacterium,SAR11 clade bacterium,SAR11 clade bacterium,191
57ebbecd5634f818c024cecdb7754345,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,uncultured,uncultured Rhodobacteraceae bacterium,110
58682f1cd20c0799c82b9b49442ffc0b,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae,Coxiella,Coxiella bacterium,96
586e22317e7b092fc099147fdd822ef4,Bacteria,Cyanobacteria,Oxyphotobacteria,Synechococcales,Cyanobiaceae,Cyanobiaceae bacterium,Cyanobiaceae bacterium,130
588253f8c914de60cbb9577946854a39,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11 clade,Clade I,Clade Ia,Clade Ia bacterium,1977
58843eaccabdbf54dfd2eede337cef8b,Bacteria,Cyanobacteria,Oxyphotobacteria,Synechococcales,Cyanobiaceae,Cyanobiaceae bacterium,Cyanobiaceae bacterium,294
5891c15315042c01b034fe98a5ed3f16,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,NS5 marine group,NS5 marine group bacterium,152
58c91c71fd1528d52351138d0c0aca9b,Bacteria,Proteobacteria,Gammaproteobacteria,SAR86 clade,Ambiguous_taxa,Ambiguous_taxa,Ambiguous_taxa,76
58db87a9712ac3a4470a69ca3093256c,Bacteria,Proteobacteria,Gammaproteobacteria,SAR86 clade,Ambiguous_taxa,Ambiguous_taxa,Ambiguous_taxa,83
594de4b9c35fbf91069f5f3992f71d95,Bacteria,Marinimicrobia (SAR406 clade),uncultured bacterium,uncultured bacterium,uncultured bacterium,uncultured bacterium,uncultured bacterium,168
597fe66c885c3086119d63c698894bec,Bacteria,Margulisbacteria,marine metagenome,marine metagenome,marine metagenome,marine metagenome,marine metagenome,85
599ddc4da13a87956c5b5ddaa8c24964,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonadaceae bacterium,Sphingomonadaceae bacterium,51
59bb7876aebafbaea7df9645eb0729a1,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Phenylobacterium,Phenylobacterium bacterium,509
59db2826a3a2e0b633e88f068c3193e0,Bacteria,Proteobacteria,Alphaproteobacteria,uncultured,uncultured bacterium,uncultured bacterium,uncultured bacterium,513
5a9d00cee98596c1c9abaed5b0df2600,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Afipia,Afipia bacterium,1586
5adea97be7d61a174324b19e19ba1dea,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Microbacteriaceae bacterium,Microbacteriaceae bacterium,294
5b368ac79a55817d531c36e645757709,Bacteria,Planctomycetes,Planctomycetacia,Pirellulales,Pirellulaceae,uncultured,uncultured planctomycete,97
5b4613f1e15307ee30e96e020adfbaf5,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11 clade,Clade IV,Ambiguous_taxa,Ambiguous_taxa,421
5b49d48aa140de2c05ea5dd0dc4e3351,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11 clade,SAR11 clade bacterium,SAR11 clade bacterium,SAR11 clade bacterium,125
5b6f975c062fc3695e28c715315bf15e,Bacteria,Proteobacteria,Alphaproteobacteria,Puniceispirillales,SAR116 clade,uncultured bacterium,uncultured bacterium,72
5b734ef81b7f1bf9c7e9e70b968b3ffe,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11 clade,Clade I,Clade Ib,Ambiguous_taxa,85
5bcc5a95897c14ab0f4d38d21fd3680f,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11 clade,SAR11 clade bacterium,SAR11 clade bacterium,SAR11 clade bacterium,173
5be3b1addf8c9244388c3c128c94c83b,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11 clade,Clade I,Clade I bacterium,Clade I bacterium,52
5c732fa1fcd37fb805cd85824000d208,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter bacterium,84
5ca587e722f81ee703dc773fe8d90261,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11 clade,SAR11 clade bacterium,SAR11 clade bacterium,SAR11 clade bacterium,241
5cb1250cec910e6819b838249878d53a,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11 clade,Clade I,Clade I bacterium,Clade I bacterium,4873
5cb830b8bbd682cc158105f12de258f0,Bacteria,Actinobacteria,Acidimicrobiia,Microtrichales,Microtrichaceae,Sva0996 marine group,Sva0996 marine group bacterium,1375
5cf311d6cacfe9f554a0d5c199140d71,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,NS5 marine group,NS5 marine group bacterium,78
5cfda190b86c6607ce2bcc6f454ba0df,Bacteria,Proteobacteria,Deltaproteobacteria,Oligoflexales,Oligoflexaceae,uncultured,uncultured bacterium,199
5d95fca3bb4678b659c1ade4016959c5,Bacteria,Proteobacteria,Alphaproteobacteria,Puniceispirillales,SAR116 clade,SAR116 clade bacterium,SAR116 clade bacterium,147
5defc6dafe2a8f71e9314d744497d560,Bacteria,Proteobacteria,Alphaproteobacteria,uncultured,uncultured bacterium,uncultured bacterium,uncultured bacterium,122
5df110291d8825d0f5da45a6e5cb71f1,Bacteria,Marinimicrobia (SAR406 clade),Marinimicrobia (SAR406 clade) bacterium,Marinimicrobia (SAR406 clade) bacterium,Marinimicrobia (SAR406 clade) bacterium,Marinimicrobia (SAR406 clade) bacterium,Marinimicrobia (SAR406 clade) bacterium,284
5e1255e31486b91f493a66b47794af0e,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11 clade,Clade I,Clade I bacterium,Clade I bacterium,528
5e35daff08044ab4bfb2b7795211f3f7,Bacteria,Proteobacteria,Gammaproteobacteria,SAR86 clade,Ambiguous_taxa,Ambiguous_taxa,Ambiguous_taxa,112
5e3e123acbe2ba8faa8b36112377c6d5,Bacteria,Actinobacteria,Acidimicrobiia,Microtrichales,Microtrichaceae,Sva0996 marine group,Ambiguous_taxa,76
5e48e431abad10c87b94f9887a00d7a8,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11 clade,SAR11 clade bacterium,SAR11 clade bacterium,SAR11 clade bacterium,104
5e4ba03402a627f3f60b77b68fdef427,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11 clade,Clade I,Clade Ia,Clade Ia bacterium,615
5e6785662386f79fe51431e9602a3574,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11 clade,Clade I,Clade Ib,Clade Ib bacterium,121
5fc9b3b833ee5fc9ddee11259db3940d,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Dermatophilaceae,Dermatophilaceae bacterium,Dermatophilaceae bacterium,87
5ff0c8de3284360ad3c5cfa24af2baad,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Croceibacter,Ambiguous_taxa,421
602f5abc8bc44e305b4ef53e6b690959,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Methylobacterium,Ambiguous_taxa,6
60bd51baa3c1d4f67ab6de449a7ede1a,Bacteria,Proteobacteria,Gammaproteobacteria,SAR86 clade,bacterium WHC7-12,bacterium WHC7-12,bacterium WHC7-12,1564
60e6400129d74b4634d1d984c57b3fa0,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonadaceae bacterium,Sphingomonadaceae bacterium,3877
612893053f282cc320ba0137de1608e6,Bacteria,Proteobacteria,Deltaproteobacteria,SAR324 clade(Marine group B),uncultured SAR324 cluster bacterium,uncultured SAR324 cluster bacterium,uncultured SAR324 cluster bacterium,140
61500f4544a07d64c6d53550edfd4af0,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Spongiibacteraceae,Spongiibacter,Ambiguous_taxa,13
615954479f5c28e79268b713b5eef08c,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11 clade,SAR11 clade bacterium,SAR11 clade bacterium,SAR11 clade bacterium,131
625acc495ca69b192d6d3a22940ab977,Bacteria,Actinobacteria,Acidimicrobiia,Microtrichales,Microtrichaceae,Sva0996 marine group,Ambiguous_taxa,1467
62a8e89165f784d2023662badf1e3242,Bacteria,Marinimicrobia (SAR406 clade),uncultured bacterium,uncultured bacterium,uncultured bacterium,uncultured bacterium,uncultured bacterium,48
631ab1217a9f4238b8505bc8f95991c4,Bacteria,Marinimicrobia (SAR406 clade),uncultured marine bacterium,uncultured marine bacterium,uncultured marine bacterium,uncultured marine bacterium,uncultured marine bacterium,648
6399fc24fc110d0fb84ae8de6c87a6af,Bacteria,Proteobacteria,Deltaproteobacteria,SAR324 clade(Marine group B),uncultured SAR324 cluster bacterium,uncultured SAR324 cluster bacterium,uncultured SAR324 cluster bacterium,96
63abb90e3c3b2af21aa55c076336ae99,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Halieaceae,OM60(NOR5) clade,Ambiguous_taxa,68
63dda8f7f15e0a9fff19538870bb8384,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Methylobacterium,Methylobacterium bacterium,118
641f92220cebe783934573088e85f5a9,Bacteria,Proteobacteria,Gammaproteobacteria,uncultured,uncultured marine bacterium,uncultured marine bacterium,uncultured marine bacterium,1659
6422298804231e0f7612a120dc5cd062,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Cyclobacteriaceae,Marinoscillum,Marinoscillum bacterium,187
6459a8dd926434df85af8d6128d07073,Bacteria,Proteobacteria,Alphaproteobacteria,Alphaproteobacteria bacterium,Alphaproteobacteria bacterium,Alphaproteobacteria bacterium,Alphaproteobacteria bacterium,47
646e138f6bf3eeaa8d59f2eda0699b04,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,uncultured,uncultured Rhodobacteraceae bacterium,312
648689b4385942957d1d3d9360bd8b61,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,AEGEAN-169 marine group,unidentified marine bacterioplankton,unidentified marine bacterioplankton,203
64902c81c714f7916e77de28368432df,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Hyphomicrobium,Hyphomicrobium bacterium,84
64f0de738ff6120fc551fa037dbaea27,Bacteria,Proteobacteria,Gammaproteobacteria,Arenicellales,Arenicellaceae,uncultured,uncultured bacterium,2
64f23c780aaac89aa512f92f86f002b4,Bacteria,Actinobacteria,Acidimicrobiia,Microtrichales,Microtrichaceae,Sva0996 marine group,Sva0996 marine group bacterium,72
6577808f9bc377fd6de7ebaeeb85bd0c,Bacteria,Proteobacteria,Deltaproteobacteria,Oligoflexales,Oligoflexaceae,uncultured,uncultured bacterium,98
65818426c1a9431240a966684bb0f3df,Bacteria,Actinobacteria,Acidimicrobiia,Actinomarinales,Actinomarinaceae,Candidatus Actinomarina,Candidatus Actinomarina bacterium,1081
659e17a70fd5d86d336e6c6192c1f9a1,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Microbacterium,Ambiguous_taxa,128
664e6109005c69b5e74ab10f65c60dde,Bacteria,Chloroflexi,JG30-KF-CM66,Ambiguous_taxa,Ambiguous_taxa,Ambiguous_taxa,Ambiguous_taxa,562
66ec0858c3fdaed3c0c2e38f84b89a23,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11 clade,SAR11 clade bacterium,SAR11 clade bacterium,SAR11 clade bacterium,126
674620811839f7b3abae4475a2cbd1fd,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Afipia,uncultured bacterium,59
67bb0e5317023df3a550f9ae1929ffab,Bacteria,Chloroflexi,Dehalococcoidia,SAR202 clade,Ambiguous_taxa,Ambiguous_taxa,Ambiguous_taxa,764
67c219dd54817c53f58880534a725dee,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Marinobacteraceae,Marinobacter,Marinobacter bacterium,16830
683f4d1cf4ddd72d9b7f57be76f363c5,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11 clade,SAR11 clade bacterium,SAR11 clade bacterium,SAR11 clade bacterium,178
686a57f234bfccbeaccf6c9b0fd1e921,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Erythrobacter,Ambiguous_taxa,66
688adf012b3ba99ea36e9145f9a7c8ca,Bacteria,Margulisbacteria,uncultured bacterium,uncultured bacterium,uncultured bacterium,uncultured bacterium,uncultured bacterium,158
68f6a6d7b1b6427e94b313e3acf563c5,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Rhodococcus,Rhodococcus bacterium,51
69187fc4de7d7f03a5b02407bcc363be,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11 clade,SAR11 clade bacterium,SAR11 clade bacterium,SAR11 clade bacterium,329
6991b4cc96042572d758aa0889f13108,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhodobiaceae,Amorphus,Ambiguous_taxa,198
69c407593c54829ed451fb759e3bd5dd,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11 clade,SAR11 clade bacterium,SAR11 clade bacterium,SAR11 clade bacterium,226
6a2f795a343a5fad72cfae84af4c6b58,Bacteria,Actinobacteria,Acidimicrobiia,Actinomarinales,Actinomarinaceae,Candidatus Actinomarina,Ambiguous_taxa,83
6a4ef2696ec550b3c80eb625de83e767,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11 clade,Clade I,Clade I bacterium,Clade I bacterium,3061
6b162a3d0c7671ebf9d5bc2293b243be,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11 clade,Clade II,Ambiguous_taxa,Ambiguous_taxa,1
6b1c5ad4e40d681d219b5a88ff439beb,Bacteria,Proteobacteria,Gammaproteobacteria,Arenicellales,Arenicellaceae,uncultured,uncultured bacterium,829
6bada9b93743446a47e94a75b699b154,Bacteria,Dadabacteria,Dadabacteriia,Dadabacteriales,Ambiguous_taxa,Ambiguous_taxa,Ambiguous_taxa,498
6bb49c2f7f9d618b991d84e8882e9343,Bacteria,Proteobacteria,Alphaproteobacteria,Puniceispirillales,SAR116 clade,Ambiguous_taxa,Ambiguous_taxa,47
6bb4b43bb4b1214f450f642199561ae1,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,uncultured,uncultured bacterium,163
6bba38675e12f518a5208cff779f8d25,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11 clade,SAR11 clade bacterium,SAR11 clade bacterium,SAR11 clade bacterium,443
6c381495e05205f3934e0175405ccac5,Bacteria,Proteobacteria,Gammaproteobacteria,Piscirickettsiales,Piscirickettsiaceae,Candidatus Endoecteinascidia,Ambiguous_taxa,126
6c7458e30a8cfe09c48c7d74df1e982e,Bacteria,Proteobacteria,Alphaproteobacteria,Parvibaculales,Parvibaculaceae,Parvibaculum,Ambiguous_taxa,43
6c90eec4ba69944c20b3cd5fe2ed7314,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11 clade,SAR11 clade bacterium,SAR11 clade bacterium,SAR11 clade bacterium,183
6c96a1695f90c8c98ef17b98af81c5b3,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas,Brevundimonas bacterium,436
6cb97c907f4e77ccce368368dda139dc,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Burkholderiaceae bacterium,Burkholderiaceae bacterium,62
6d5187d59ba7d6fd839919c55d63bc91,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11 clade,Clade I,Clade Ib,Ambiguous_taxa,58
6d85d47b5ad704b5136e1d2266fe6e37,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,AEGEAN-169 marine group,Ambiguous_taxa,Ambiguous_taxa,123
6d9173168984fae6e3e004b72fe84159,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Pseudohongiellaceae,Pseudohongiella,Ambiguous_taxa,377
6e1720c7c79e6f34ad3a143d1ee96d0a,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,AB1,uncultured bacterium,uncultured bacterium,1282
6e5deab2d25a3e7b7e8850bd63f48624,Bacteria,Chloroflexi,TK10,marine metagenome,marine metagenome,marine metagenome,marine metagenome,102
6f262a76e12c48d3ecabe748741bf227,Bacteria,Marinimicrobia (SAR406 clade),uncultured bacterium,uncultured bacterium,uncultured bacterium,uncultured bacterium,uncultured bacterium,100
6fbb86cddfe9371efb1bea24471cf57c,Bacteria,Proteobacteria,Gammaproteobacteria,SAR86 clade,uncultured gamma proteobacterium HF4000_19M20,uncultured gamma proteobacterium HF4000_19M20,uncultured gamma proteobacterium HF4000_19M20,237
6fe0e12abacaf9ba082e77402e86caf2,Bacteria,Marinimicrobia (SAR406 clade),Marinimicrobia (SAR406 clade) bacterium,Marinimicrobia (SAR406 clade) bacterium,Marinimicrobia (SAR406 clade) bacterium,Marinimicrobia (SAR406 clade) bacterium,Marinimicrobia (SAR406 clade) bacterium,122
701cdda56bca5fb61c5650b1b8287a17,Bacteria,Marinimicrobia (SAR406 clade),Marinimicrobia (SAR406 clade) bacterium,Marinimicrobia (SAR406 clade) bacterium,Marinimicrobia (SAR406 clade) bacterium,Marinimicrobia (SAR406 clade) bacterium,Marinimicrobia (SAR406 clade) bacterium,259
703542ea7ef3cc5cdc51f5366db3db19,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingorhabdus,uncultured bacterium,839
70670e0c41190492a94ad49d0ec7d94b,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,AEGEAN-169 marine group,Ambiguous_taxa,Ambiguous_taxa,333
708a02822d8d11968e42c4702d476d05,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,AEGEAN-169 marine group,Ambiguous_taxa,Ambiguous_taxa,109
708d7ef592749675f9cb05e9828b036b,Bacteria,Proteobacteria,Deltaproteobacteria,SAR324 clade(Marine group B),uncultured marine bacterium,uncultured marine bacterium,uncultured marine bacterium,206
70c2996919942a371bfbe339ba930ef7,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11 clade,Clade II,Ambiguous_taxa,Ambiguous_taxa,174
716fdca783bd190c05396629eb2b01ad,Bacteria,Firmicutes,Bacilli,Lactobacillales,Carnobacteriaceae,Atopostipes,Atopostipes bacterium,105
71c31df3e7f2abb7958c15dd20a8eae0,Bacteria,Cyanobacteria,Oxyphotobacteria,Synechococcales,Cyanobiaceae,Cyanobiaceae bacterium,Cyanobiaceae bacterium,146
725587de8257d162bc31783b80a5fd5d,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11 clade,Clade I,Clade I bacterium,Clade I bacterium,2
7271e32d4bf355780970a1fa3401ddd5,Bacteria,Marinimicrobia (SAR406 clade),uncultured marine bacterium,uncultured marine bacterium,uncultured marine bacterium,uncultured marine bacterium,uncultured marine bacterium,472
7285560b5550dea7252225387dd7d811,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae,Coxiella,uncultured bacterium,88
